predicted_sentiment,confidence
Positive,0.98895895
Positive,0.9853081
Positive,0.9817359
Positive,0.9902255
Positive,0.98871267
Positive,0.98705894
Positive,0.9860341
Positive,0.977774
Negative,0.93405145
Negative,0.9933298
Positive,0.9821686
Negative,0.9966402
Positive,0.97361517
Positive,0.9692207
Negative,0.9926152
Positive,0.9891073
Positive,0.92726886
Negative,0.9942076
Positive,0.98810613
Negative,0.78269476
Negative,0.9965404
Positive,0.9778195
Positive,0.97516745
Positive,0.9860341
Negative,0.9969639
Positive,0.98199236
Positive,0.9875723
Positive,0.96948516
Negative,0.99157786
Positive,0.97353
Positive,0.5684355
Negative,0.9969649
Positive,0.9829087
Positive,0.9870559
Positive,0.9871788
Positive,0.8669016
Negative,0.8405838
Negative,0.93764204
Negative,0.9883563
Positive,0.98847127
Negative,0.9808189
Positive,0.98353046
Positive,0.97353
Positive,0.98797244
Positive,0.979726
Positive,0.8669016
Positive,0.98022056
Positive,0.9835543
Positive,0.9736762
Positive,0.97736835
Positive,0.98773485
Negative,0.9132049
Positive,0.982726
Positive,0.98412436
Positive,0.98972833
Positive,0.9874222
Positive,0.97353
Positive,0.9835543
Positive,0.80172276
Negative,0.99536055
Positive,0.9869277
Positive,0.97353
Negative,0.973639
Positive,0.9842345
Positive,0.9342128
Positive,0.9873767
Positive,0.97353
Positive,0.9879446
Positive,0.9813043
Positive,0.98058414
Negative,0.9669758
Positive,0.9852513
Positive,0.9861463
Positive,0.7612231
Positive,0.97353
Positive,0.98634154
Positive,0.9635593
Positive,0.9872798
Positive,0.93290824
Positive,0.8669016
Positive,0.9832586
Positive,0.9642026
Positive,0.9852415
Positive,0.97917455
Positive,0.90693957
Positive,0.9821193
Positive,0.9845589
Positive,0.96076596
Positive,0.97193754
Negative,0.9890646
Positive,0.9800729
Positive,0.9892601
Positive,0.9499038
Positive,0.96694237
Positive,0.9917316
Negative,0.99602985
Positive,0.98864895
Negative,0.9641301
Positive,0.9839305
Negative,0.995867
Positive,0.9409958
Negative,0.8975893
Positive,0.99103105
Positive,0.86190975
Negative,0.99639845
Positive,0.98070014
Positive,0.9690146
Positive,0.9850567
Positive,0.986725
Positive,0.97717434
Positive,0.9900242
Positive,0.97823447
Negative,0.99452
Positive,0.979427
Negative,0.9785872
Negative,0.99659216
Positive,0.9853081
Positive,0.98345643
Negative,0.9439538
Positive,0.98642075
Positive,0.98503035
Positive,0.94095415
Negative,0.9965192
Negative,0.99252844
Positive,0.9893385
Negative,0.9967721
Negative,0.98120946
Positive,0.97353
Positive,0.9839468
Positive,0.98487294
Positive,0.9854284
Negative,0.98904943
Positive,0.9879637
Negative,0.9918522
Positive,0.8669016
Positive,0.9889131
Positive,0.9905614
Positive,0.9892191
Negative,0.99417937
Positive,0.9875091
Positive,0.97817147
Positive,0.9874222
Positive,0.97073394
Negative,0.9963108
Positive,0.9739139
Positive,0.9824295
Negative,0.99679285
Negative,0.9938112
Positive,0.9855715
Negative,0.9939393
Positive,0.98752
Positive,0.9839305
Positive,0.98481447
Positive,0.9897836
Positive,0.7017059
Positive,0.9832302
Negative,0.82900214
Positive,0.9871638
Positive,0.9879637
Negative,0.96781176
Positive,0.9866643
Negative,0.9963408
Positive,0.98520654
Positive,0.9871638
Negative,0.99232507
Negative,0.9968183
Negative,0.7176107
Negative,0.8811438
Positive,0.8669015
Negative,0.93221545
Positive,0.9814061
Positive,0.98578715
Negative,0.94620883
Positive,0.99011564
Positive,0.9839305
Positive,0.8669015
Positive,0.9870904
Positive,0.98758894
Negative,0.9358605
Positive,0.97713214
Positive,0.9895716
Positive,0.9678014
Positive,0.97961456
Positive,0.9833788
Negative,0.89052856
Positive,0.9853081
Positive,0.9530626
Positive,0.99066293
Positive,0.98549914
Positive,0.9817707
Negative,0.7116873
Positive,0.9855627
Positive,0.98036134
Positive,0.9855627
Negative,0.98658866
Positive,0.98406893
Negative,0.99690837
Positive,0.9854575
Positive,0.98995703
Positive,0.9267054
Positive,0.8669015
Negative,0.9881826
Positive,0.9863486
Negative,0.9927114
Positive,0.9860341
Positive,0.97728556
Negative,0.9930687
Positive,0.98825884
Positive,0.9893143
Positive,0.9896792
Negative,0.98338544
Positive,0.98518986
Negative,0.77633667
Positive,0.98838776
Positive,0.98468655
Negative,0.87427133
Positive,0.99097544
Negative,0.990989
Negative,0.99565876
Positive,0.9919465
Negative,0.9968375
Positive,0.98708737
Negative,0.98964953
Positive,0.9851016
Positive,0.98712057
Positive,0.9902514
Positive,0.9886541
Positive,0.98840547
Negative,0.9928018
Negative,0.9422679
Positive,0.9892049
Positive,0.96440226
Positive,0.98642427
Negative,0.993218
Negative,0.95235497
Positive,0.9661641
Negative,0.76993525
Negative,0.99289787
Negative,0.95923907
Positive,0.8946976
Positive,0.98460025
Negative,0.96377325
Positive,0.9827591
Negative,0.9944713
Positive,0.97916085
Negative,0.80972224
Positive,0.9876183
Negative,0.99439126
Positive,0.9337454
Negative,0.9944547
Positive,0.9853081
Positive,0.97948396
Negative,0.98616135
Negative,0.98567617
Negative,0.99304986
Positive,0.9833788
Negative,0.993024
Positive,0.98879516
Positive,0.9888313
Negative,0.98954135
Positive,0.9893071
Positive,0.97353
Negative,0.8911874
Positive,0.9874222
Positive,0.98285794
Positive,0.950021
Positive,0.9898314
Positive,0.9833788
Negative,0.9967229
Positive,0.9873745
Positive,0.9871638
Positive,0.7519036
Negative,0.9968066
Negative,0.97902006
Negative,0.99393094
Positive,0.9882008
Positive,0.8619096
Positive,0.8970982
Positive,0.99131435
Positive,0.9395536
Negative,0.94513565
Negative,0.9900029
Negative,0.9893684
Positive,0.973194
Positive,0.9861055
Negative,0.99704677
Negative,0.99666107
Positive,0.9871638
Positive,0.95207554
Positive,0.9837001
Positive,0.9060114
Positive,0.9884625
Positive,0.98115987
Positive,0.98852134
Positive,0.97955006
Positive,0.9850332
Positive,0.98119754
Positive,0.97353
Positive,0.981619
Positive,0.9798821
Positive,0.96006584
Positive,0.982323
Positive,0.9745816
Positive,0.97670585
Positive,0.9855251
Positive,0.9521513
Positive,0.9817707
Positive,0.97353
Positive,0.97488177
Positive,0.96719444
Positive,0.98147607
Positive,0.9811859
Positive,0.97788143
Negative,0.99673283
Negative,0.99333644
Negative,0.9961538
Positive,0.9839305
Positive,0.97919035
Positive,0.9861463
Positive,0.9850794
Positive,0.9874161
Positive,0.98655313
Negative,0.94927603
Positive,0.988525
Positive,0.98075163
Positive,0.98621583
Positive,0.98881674
Positive,0.9833673
Negative,0.99681276
Negative,0.9430339
Negative,0.9968443
Positive,0.9878824
Positive,0.98260325
Negative,0.98656636
Negative,0.9707273
Positive,0.8669016
Positive,0.9889514
Negative,0.9939926
Positive,0.98551995
Positive,0.98708737
Negative,0.9910014
Negative,0.99672514
Positive,0.8672553
Positive,0.9835163
Positive,0.9895014
Negative,0.9892061
Positive,0.9889136
Positive,0.98447037
Negative,0.99548537
Positive,0.9860341
Positive,0.98743385
Positive,0.98340535
Positive,0.8669016
Positive,0.98713374
Positive,0.9877143
Positive,0.9890537
Positive,0.97982293
Positive,0.98472035
Positive,0.9867801
Positive,0.9860341
Positive,0.98599094
Positive,0.9882294
Positive,0.9865802
Negative,0.9941491
Positive,0.9878278
Negative,0.9965229
Positive,0.98547053
Positive,0.8669016
Positive,0.9833788
Positive,0.971503
Positive,0.8669016
Positive,0.9910253
Positive,0.8669016
Negative,0.9965397
Negative,0.99659353
Positive,0.9802644
Positive,0.9871638
Positive,0.9843052
Positive,0.97353
Positive,0.9832039
Negative,0.9806958
Positive,0.9879461
Positive,0.9851644
Positive,0.9835543
Positive,0.9871558
Negative,0.9966659
Negative,0.9946396
Positive,0.9806599
Positive,0.9642026
Positive,0.9829087
Positive,0.8025954
Negative,0.98956954
Positive,0.9843279
Positive,0.9831578
Positive,0.8669016
Negative,0.9693805
Negative,0.99638945
Positive,0.9835543
Positive,0.97328705
Positive,0.979726
Positive,0.98890334
Positive,0.98550445
Negative,0.9837024
Positive,0.971503
Negative,0.99550784
Positive,0.9846935
Negative,0.9969496
Positive,0.6286128
Positive,0.9855627
Positive,0.9833788
Negative,0.9551299
Positive,0.98520654
Positive,0.9738635
Positive,0.9817141
Positive,0.9855627
Positive,0.9867669
Positive,0.9903081
Negative,0.996806
Positive,0.9639389
Positive,0.9641112
Positive,0.9678019
Positive,0.9904937
Positive,0.9817707
Negative,0.9881566
Positive,0.9688835
Positive,0.9876687
Positive,0.97353
Positive,0.9801789
Positive,0.9800009
Negative,0.63771755
Positive,0.96968406
Positive,0.98162663
Positive,0.9862255
Negative,0.7339062
Negative,0.98498625
Positive,0.9585044
Positive,0.98329747
Positive,0.9851644
Negative,0.9311842
Negative,0.996908
Positive,0.9829579
Negative,0.9314853
Positive,0.97456557
Positive,0.92485654
Positive,0.9851011
Positive,0.97184324
Negative,0.9226048
Positive,0.98565036
Positive,0.9857277
Positive,0.97353
Positive,0.94858825
Positive,0.98058414
Negative,0.9479854
Negative,0.98811626
Positive,0.9890099
Positive,0.9833788
Positive,0.9877428
Negative,0.98840404
Positive,0.9642026
Positive,0.9826149
Positive,0.9882841
Negative,0.9970325
Negative,0.9966299
Positive,0.9886601
Negative,0.99297875
Negative,0.9964372
Negative,0.9862192
Positive,0.97353
Positive,0.9779593
Negative,0.98946583
Positive,0.97151047
Negative,0.99031407
Negative,0.98151016
Positive,0.98493874
Negative,0.99555224
Negative,0.99347705
Positive,0.9873771
Negative,0.9710684
Positive,0.9868088
Positive,0.9865101
Negative,0.9968251
Positive,0.98330486
Positive,0.98201424
Positive,0.9803405
Positive,0.9861463
Positive,0.9804864
Negative,0.99700636
Positive,0.9885749
Positive,0.9785785
Negative,0.9424295
Positive,0.9860464
Positive,0.9853081
Negative,0.99677175
Positive,0.97353
Positive,0.9832948
Positive,0.9851773
Positive,0.98540986
Negative,0.9832909
Positive,0.98237854
Positive,0.986899
Positive,0.971503
Positive,0.9775793
Positive,0.9882307
Negative,0.9479854
Negative,0.95084584
Negative,0.9925275
Positive,0.98968023
Positive,0.9841164
Negative,0.9909473
Positive,0.9901215
Negative,0.9953857
Positive,0.9860341
Positive,0.971503
Positive,0.9765192
Positive,0.9835543
Negative,0.9012654
Positive,0.98369455
Positive,0.9790277
Positive,0.989364
Positive,0.98580474
Positive,0.9839305
Positive,0.985401
Negative,0.9964522
Negative,0.6993962
Positive,0.98500246
Negative,0.97715795
Positive,0.9872798
Positive,0.979726
Negative,0.9926676
Positive,0.9855627
Negative,0.97012895
Negative,0.9886645
Positive,0.9905227
Positive,0.9899395
Negative,0.994429
Positive,0.9874222
Positive,0.98680556
Positive,0.9860998
Positive,0.99111044
Positive,0.98841363
Negative,0.9881005
Positive,0.8814588
Negative,0.866428
Positive,0.82778555
Positive,0.94951534
Negative,0.9938291
Negative,0.9965558
Positive,0.9817707
Positive,0.9655411
Negative,0.9776038
Positive,0.98938084
Negative,0.90476525
Negative,0.9967489
Positive,0.9845146
Negative,0.82849777
Positive,0.9906213
Positive,0.94598764
Negative,0.9963973
Negative,0.9935256
Positive,0.97986996
Negative,0.9825004
Positive,0.98449266
Positive,0.9858824
Negative,0.9854452
Positive,0.98708737
Negative,0.81960565
Negative,0.9966995
Negative,0.99032754
Negative,0.8851318
Negative,0.6733536
Positive,0.9835543
Positive,0.98547333
Positive,0.539853
Negative,0.99688894
Positive,0.9886646
Positive,0.98698026
Positive,0.7831469
Negative,0.98194605
Positive,0.9855627
Positive,0.979726
Positive,0.972637
Positive,0.9867252
Negative,0.9479855
Negative,0.98339844
Positive,0.97353
Negative,0.8819011
Positive,0.9891896
Positive,0.984917
Positive,0.96846896
Positive,0.97746617
Positive,0.97495306
Positive,0.97794807
Negative,0.996648
Positive,0.8021168
Positive,0.9185697
Positive,0.98664063
Positive,0.79055774
Positive,0.98717624
Positive,0.9873465
Negative,0.9963159
Positive,0.97353
Negative,0.9864427
Positive,0.98001784
Positive,0.98620504
Positive,0.9846907
Negative,0.98284966
Negative,0.9263633
Negative,0.9439538
Positive,0.9851708
Positive,0.9844864
Positive,0.9827915
Positive,0.9735421
Positive,0.9795435
Positive,0.9908793
Positive,0.98589885
Negative,0.9966453
Positive,0.9676595
Negative,0.9936706
Positive,0.9874222
Negative,0.9949876
Negative,0.7746767
Positive,0.9877401
Positive,0.9897971
Positive,0.9908054
Positive,0.97332555
Positive,0.9839305
Positive,0.9853081
Negative,0.9900682
Positive,0.96402335
Negative,0.9965063
Positive,0.9866545
Positive,0.8015501
Positive,0.5390847
Positive,0.8219412
Positive,0.9854886
Positive,0.9780124
Positive,0.9845434
Negative,0.98234314
Positive,0.9798821
Positive,0.98869354
Positive,0.9866398
Positive,0.98634803
Positive,0.9835543
Positive,0.98856956
Positive,0.97353
Positive,0.8669016
Positive,0.9899884
Negative,0.99583036
Positive,0.97353
Positive,0.9837661
Positive,0.9894084
Positive,0.9817707
Negative,0.9782785
Positive,0.8669016
Positive,0.98681694
Positive,0.9874222
Positive,0.9568567
Positive,0.9873657
Negative,0.9852267
Positive,0.98306054
Positive,0.88073534
Positive,0.8669016
Negative,0.9588436
Negative,0.98986685
Positive,0.9869996
Positive,0.98973864
Positive,0.98286736
Positive,0.9798938
Negative,0.9967199
Positive,0.9856623
Positive,0.9852351
Negative,0.9601797
Negative,0.9912204
Positive,0.9833788
Positive,0.98590994
Positive,0.98708737
Positive,0.9856586
Positive,0.9792726
Positive,0.9789499
Positive,0.9790243
Positive,0.98304474
Negative,0.9757608
Positive,0.98612404
Negative,0.9596791
Positive,0.97736835
Positive,0.9883581
Positive,0.94536227
Positive,0.9850814
Negative,0.9718265
Positive,0.98622406
Negative,0.9961947
Positive,0.98919386
Negative,0.98895967
Positive,0.98721284
Positive,0.98708737
Positive,0.98695
Negative,0.99643964
Positive,0.97353
Positive,0.9817707
Positive,0.9843731
Positive,0.9879346
Positive,0.98253214
Negative,0.98522794
Negative,0.9488811
Positive,0.9876286
Positive,0.8721076
Positive,0.91788
Positive,0.8669016
Positive,0.97550935
Positive,0.9755274
Negative,0.98757267
Negative,0.9921312
Negative,0.996878
Negative,0.9878813
Negative,0.90586
Positive,0.9874506
Positive,0.9834557
Positive,0.98561966
Negative,0.9965578
Positive,0.98302054
Negative,0.97626185
Positive,0.982692
Positive,0.98348236
Positive,0.9833788
Negative,0.9962702
Negative,0.9632267
Negative,0.99527174
Positive,0.9888249
Positive,0.98951447
Positive,0.9692271
Positive,0.97353
Positive,0.98246795
Positive,0.98674923
Negative,0.88873595
Negative,0.9864899
Positive,0.9858541
Negative,0.9657854
Negative,0.9880634
Positive,0.9845978
Positive,0.9875524
Positive,0.97803336
Positive,0.9772439
Negative,0.95933175
Positive,0.97834283
Positive,0.8669016
Positive,0.8669016
Positive,0.97532403
Positive,0.98950654
Positive,0.9319106
Positive,0.97577286
Positive,0.9621198
Positive,0.98967206
Negative,0.9963904
Positive,0.9809631
Positive,0.98762727
Negative,0.97288203
Negative,0.9941235
Positive,0.9858834
Negative,0.9963955
Negative,0.9894342
Positive,0.9870019
Positive,0.9879154
Positive,0.5402506
Positive,0.97353
Positive,0.97096664
Positive,0.9887108
Positive,0.9781551
Negative,0.9904974
Negative,0.9846134
Negative,0.9836648
Positive,0.9860341
Positive,0.98553604
Negative,0.97147363
Positive,0.983133
Positive,0.97794807
Positive,0.98679835
Positive,0.98598784
Negative,0.9589272
Positive,0.97544664
Positive,0.98802257
Positive,0.9906364
Positive,0.9874392
Positive,0.986571
Positive,0.984917
Positive,0.9873475
Positive,0.98448086
Negative,0.99642205
Positive,0.98244226
Positive,0.9488469
Positive,0.8669016
Positive,0.979443
Positive,0.9845441
Positive,0.9871638
Positive,0.9642026
Positive,0.98806936
Positive,0.9836828
Positive,0.93940294
Negative,0.8258828
Positive,0.98708737
Positive,0.9858284
Negative,0.9968753
Positive,0.9870559
Positive,0.986459
Negative,0.98526186
Positive,0.97353
Positive,0.97353
Positive,0.98766077
Positive,0.9850425
Positive,0.9825669
Positive,0.98313844
Positive,0.98532355
Positive,0.9893796
Positive,0.9841621
Positive,0.9268549
Negative,0.99650663
Positive,0.9875471
Positive,0.9855075
Positive,0.8709005
Positive,0.97718906
Negative,0.96955353
Positive,0.9846304
Positive,0.84043604
Positive,0.98448294
Positive,0.9847798
Positive,0.9856947
Positive,0.9881941
Positive,0.9855627
Positive,0.98123
Negative,0.98701805
Positive,0.9803075
Positive,0.9803405
Positive,0.8669016
Positive,0.9849953
Negative,0.9706491
Positive,0.8626679
Positive,0.7176931
Positive,0.98244447
Negative,0.91854745
Positive,0.9891802
Positive,0.9874669
Positive,0.97470474
Positive,0.9663518
Negative,0.98878074
Negative,0.9952898
Positive,0.98302954
Positive,0.9855232
Positive,0.9876699
Positive,0.9913032
Positive,0.98767847
Negative,0.9721996
Positive,0.71394
Negative,0.7873522
Negative,0.99671644
Positive,0.97784585
Positive,0.88153976
Positive,0.87468237
Positive,0.982128
Positive,0.9839305
Positive,0.96432877
Negative,0.99611354
Positive,0.97064203
Positive,0.9868663
Positive,0.9847986
Positive,0.9741121
Positive,0.7552278
Negative,0.9959617
Negative,0.9954259
Positive,0.9859719
Positive,0.98467964
Negative,0.99657047
Positive,0.9855627
Positive,0.98411554
Positive,0.9732093
Positive,0.9854575
Negative,0.9902057
Positive,0.98612994
Positive,0.98968595
Positive,0.9803405
Negative,0.9962443
Positive,0.9820885
Negative,0.9940246
Negative,0.9841882
Negative,0.99662054
Negative,0.9352651
Positive,0.94303495
Positive,0.9838172
Positive,0.9855627
Positive,0.98576593
Positive,0.98944294
Positive,0.9880718
Positive,0.989997
Positive,0.9802714
Negative,0.9581607
Positive,0.98552346
Positive,0.9887694
Positive,0.9872004
Positive,0.97078055
Positive,0.98914987
Positive,0.9902464
Positive,0.9082614
Negative,0.74770534
Negative,0.9963282
Positive,0.98016226
Positive,0.9872292
Positive,0.9174074
Positive,0.979726
Positive,0.9862379
Positive,0.9440706
Positive,0.9882406
Positive,0.98994267
Positive,0.98858124
Negative,0.9964078
Positive,0.98708737
Positive,0.9841867
Positive,0.98724747
Positive,0.96605456
Positive,0.9860341
Positive,0.9819417
Negative,0.9613057
Positive,0.9884007
Positive,0.9853081
Positive,0.9839305
Positive,0.9835171
Positive,0.9642026
Positive,0.9803075
Negative,0.98431844
Positive,0.9788229
Positive,0.9911205
Negative,0.97871506
